city,address,postalCode,latitude,longitude,features,hasArtwork,storeName,storeNumber,closeTime,openTime
上海市,黄浦区海洋大厦1F延安东路550号,200000,31.230976,121.481544,['OG'],False,海洋大厦店,17560-183246,17:00:00,07:00:00
苏州市,江苏省苏州市1幢101、102、103室工业园区星湖街178号,215000,31.31336,120.728091,"['OG', 'DL']",False,苏州湖东邻里中心店,57174-291210,21:30:00,07:30:00
苏州市,江苏省苏州市None江苏省苏州市相城区阳澄湖东路99号B1001、B1002、B1003、B1005,215000,31.366788,120.647979,"['OG', 'DL', 'PO']",False,苏州百购广场店,54181-286440,21:00:00,07:30:00
上海市,上海市浦东新区东方路18号E栋101-A,200000,31.242998,121.517921,"['OG', 'DL']",False,上海保利广场店,59642-293913,19:00:00,07:00:00
苏州市,苏州工业园区苏州大道东456号1幢101None室1020单元,215000,31.32314,120.711694,"['OG', 'BE', 'DL', 'MIC', 'RC']",False,苏州新光天地1F店,59162-293365,21:30:00,07:30:00
上海市,上海市黄浦区None人民大道221号B1层236-238号单元,200000,31.228346,121.473287,"['OG', 'DL']",False,迪美广场店,29329-253269,21:00:00,09:30:00
上海市,黄浦区外滩中心河南中路88号,200000,31.232426,121.486824,"['OG', 'DL']",False,外滩中心店,6120-149007,20:00:00,07:00:00
苏州市,江苏省苏州市None工业园区苏州大道东456号,215000,31.322588,120.712122,"['OG', 'DL', 'PO']",False,苏州新光天地店,53353-284788,21:00:00,08:00:00
上海市,黄浦区东海商业中心延安东路588号,200000,31.230152,121.480027,"['OG', 'DL']",False,东海店,35029-84203,20:00:00,07:00:00
上海市,长宁区None天山路889号层1E04室,200000,31.210068,121.403667,"['OG', 'DL']",False,百盛优客城市广场店,28825-251247,22:00:00,07:00:00
Shanghai,"FFudu Part,Binjiang RdPudong District",,31.235258,121.497199,"['OG', 'MIC']",False,滨江店,35012-54820,23:00:00,07:00:00
苏州市,工业园区D栋1楼104翠园路时代广场N6区,215000,31.320867,120.714089,"['OG', 'DL', 'MIC', 'NCB', 'RC']",False,苏州时代广场店,1655-134956,22:00:00,07:30:00
上海市,浦东新区上海国金中心D座商场裙房B2层LG2-29室世纪大道8号,200000,31.236488,121.501721,['OG'],False,国金中心店,9178-152449,,
上海市,上海市长宁区None台路179号B2LG2583单元,200000,31.209222,121.402762,"['OG', 'DL']",False,金虹桥国际中心B2店,48765-265186,22:00:00,10:00:00
上海市,长宁区金虹桥国际中心茅台路179号商场L1楼 L113号商铺,200000,31.20892,121.402598,"['OG', 'DL', 'MIC', 'PO']",False,金虹桥国际中心店,24129-220125,22:00:00,07:00:00
上海市,上海市长宁区None延安西路562号1楼,200050,31.216622,121.435657,"['OG', 'DL']",False,延安西路店,29920-255924,22:00:00,07:00:00
上海市,浦东新区晨达广场巨峰路1058弄2号,200000,31.279859,121.609276,"['OG', 'DL']",False,晨达广场店,22694-223825,21:00:00,07:00:00
上海市,长宁区虹桥火车站虹桥火车站出发层2F-北1，3F-C4,200000,31.194737,121.321887,['OG'],False,虹桥火车站出发区店,18482-191344,22:00:00,05:30:00
苏州市,江苏省苏州市None工业园区钟园路788号108单元,215000,31.317407,120.718052,"['OG', 'DL', 'MIC', 'NCB', 'RC']",False,苏州丰隆城市中心店,55310-289164,21:00:00,09:30:00
上海市,上海市浦东新区None浦东大道1号,200000,31.238884,121.510865,"['OG', 'DL']",False,船舶大厦店,53534-285710,19:00:00,07:00:00
上海市,浦东新区未来资产大厦陆家嘴环路166号102室,200000,31.235152,121.49997,"['OG', 'DL']",False,未来资产大厦店,17559-183245,20:00:00,07:00:00
苏州市,江苏省苏州市None工业园区旺墩路268号1A-M09室,215000,31.31965,120.714222,"['OG', 'DL', 'NCB', 'PO']",False,苏州久光百货店,48265-262435,22:00:00,07:30:00
上海市,上海市静安区华山路301号1FA3,200000,31.218874,121.446488,"['OG', 'DL', 'MIC', 'RC']",False,华山路,58583-292790,22:00:00,07:00:00
上海市,长宁区火车站到达区B1-19虹桥火车站到达区B1-19,200000,31.19435,121.321759,['OG'],False,虹桥火车站到达店,17155-179684,22:30:00,07:00:00
上海市,上海市闵行区None绍虹路218号一层101室,200000,31.192858,121.310951,"['OG', 'DL', 'PO']",False,虹桥新地中心店,49027-266504,21:00:00,07:00:00
上海市,上海市闵行区绍虹路99号108室,200000,31.193246,121.314533,"['OG', 'BE', 'DL', 'MIC', 'RC', 'SBB']",False,虹桥天地三店,60091-294374,22:00:00,07:00:00
上海市,闵行区虹桥天地申长路688号地下一层18室,,31.193287,121.315516,"['OG', 'DL', 'MIC']",False,虹桥天地二店,25486-226165,22:00:00,10:00:00
苏州市,工业园区月廊街8号NoneL110b单元,215000,31.321212,120.710011,"['OG', 'DL', 'PO']",False,苏州诚品店,26073-243335,22:00:00,09:00:00
上海市,浦东新区花旗集团大厦1楼花园石桥路33号,200000,31.234294,121.500721,"['OG', 'PO']",False,花旗店,31509-107898,20:00:00,07:00:00
上海市,长宁区东方维京大厦仙霞路333号1层S105单元,200000,31.206419,121.398689,"['OG', 'DL']",False,东方维京大厦店,18338-189844,20:00:00,07:00:00
上海市,闵行区虹桥天地广场申长路900号2号楼一层103单元,200000,31.192617,121.315823,"['OG', 'DL']",False,虹桥天地一店,22937-226164,20:00:00,07:00:00
苏州市,江苏省苏州市None相城区相城大道1168号一楼F130单元,215000,31.369177,120.639619,"['OG', 'DL', 'PO']",False,苏州相城天虹店,52868-283305,22:00:00,08:00:00
上海市,浦东新区裙房２楼2C-08、2C-10铺位世纪大道88号,200000,31.235344,121.50531,"['OG', 'DL']",False,金茂大厦店,1257-152686,21:00:00,07:00:00
上海市,黄浦区亚龙国际广场1f-102A金陵东路500号,200000,31.227087,121.480034,"['OG', 'DL']",False,亚龙国际广场店,15205-142904,22:00:00,07:00:00
上海市,卢湾区红房子陕西南路37号,200000,31.220551,121.457809,"['OG', 'DL']",False,红房子店,35061-98966,22:00:00,07:00:00
上海市,上海市闵行区None申长路799号1层SHHQTJ-B-1F-23、24号商铺,200000,31.191732,121.312871,"['OG', 'DL', 'PO']",False,龙湖虹桥天街1F店,48316-258204,22:00:00,08:00:00
上海市,长宁区远东国际大厦仙霞路299号,200000,31.206369,121.40126,"['OG', 'DL']",False,远东国际店,35014-57639,20:00:00,07:00:00
上海市,长宁区None定西路1026号,200000,31.211461,121.42391,"['OG', 'DL']",False,昭化路店,22024-216927,22:00:00,07:00:00
上海市,长宁区虹桥机场二号航站楼申达一路1号虹桥机场T2航站楼到达公众区0L-1号商铺,200000,31.193631,121.328765,['OG'],False,虹桥机场T2到达店,23767-233365,00:00:00,07:00:00
上海市,上海市浦东新区None世纪大道160号览海国际广场一层,200000,31.235789,121.508022,"['OG', 'DL', 'PO']",False,览海国际广场店,49967-272124,20:00:00,07:00:00
上海市,浦东新区环球金融世纪大道100号101,200000,31.235372,121.507061,"['OG', 'NCB', 'RC', 'SBB']",False,环球金融店,32700-117285,,
上海市,长宁区虹桥南丰城二期遵义路122弄6号2-B101单元,200000,31.207234,121.407189,"['OG', 'DL', 'MIC']",False,虹桥南丰城北楼B1店,24893-208751,22:00:00,07:00:00
上海市,长宁区虹桥南丰城遵义路100号1-L124和1-LM17单元,200000,31.207469,121.408278,"['OG', 'DL', 'MIC']",False,虹桥南丰城南楼1F店,24980-239421,22:00:00,07:00:00
苏州市,江苏省苏州市None工业园区玲珑街1号46幢便名店1室,215000,31.328976,120.694763,"['OG', 'DL', 'PO']",False,苏州万科玲珑湾店,51446-278390,21:30:00,06:30:00
上海市,上海市黄浦区商场一楼106室淮海中路138号,200000,31.22558,121.478218,"['OG', 'NCB', 'PO']",False,上海广场店,27663-248308,22:00:00,07:00:00
上海市,上海市闵行区None申长路668号一层106-3、106-4单元,200000,31.191353,121.315692,"['OG', 'DL', 'PO']",False,虹桥冠捷店,54025-286284,20:00:00,07:00:00
苏州市,工业园区1-1单元松涛街1088号20楼第一层,215000,31.304438,120.734649,"['OG', 'DL']",False,苏州斜塘老街店,27592-247704,22:00:00,07:30:00
上海市,黄浦区淮海东路淮海东路68号101单元,200000,31.226366,121.481323,"['OG', 'DL']",False,淮海东路店,16612-173724,21:00:00,07:00:00
上海市,上海市青浦区None盈港东路158号D-L104,200000,31.189484,121.30156,"['OG', 'MIC', 'NCB']",False,国家会展中心1F店,26389-236384,19:00:00,09:00:00
上海市,上海市黄浦区None中山东二路58号的外滩SOHO地下1层07室,200000,31.229896,121.493245,"['OG', 'DL']",False,外滩SOHO店,48131-261726,19:30:00,08:00:00
上海市,上海市浦东新区None银城中路501号L1-1,200000,31.233833,121.505284,"['OG', 'MIC', 'NCB', 'RC', 'SBB']",False,上海中心1F店,25868-242648,21:30:00,07:00:00
上海市,上海市黄浦区None淮海中路300号一楼106室,200000,31.223741,121.473545,"['OG', 'MIC', 'NCB', 'PO']",False,上海K11购物艺术中心店,47216-257224,22:00:00,07:00:00
Shanghai,"No.211,Century Rd",200000,31.235548,121.51062,['OG'],False,信息大厦店,35031-92803,19:00:00,07:00:00
上海市,黄浦区香港广场北楼1-106淮海中路283号,200000,31.223817,121.474697,"['OG', 'DL']",False,香港广场店,22849-224948,22:00:00,08:00:00
上海市,长宁区虹桥机场T2候机楼C3-M2-S28申达一路1号,200000,31.192424,121.329435,"['OG', 'MIC']",False,虹桥西航站店,8013-148767,22:00:00,05:30:00
南通市,江苏省南通市None如皋市惠政路168号一层1062号商铺,226000,32.369528,120.577398,"['OG', 'DL', 'PO']",False,南通如皋吾悦广场店,53296-284565,22:00:00,08:00:00
上海市,上海市长宁区None虹桥机场1号航站楼A塔5米层,200335,31.194987,121.348294,"['OG', 'MIC']",False,虹桥机场T1出发公众区店,48863-265752,21:00:00,05:30:00
上海市,上海市黄浦区None丽水路88号1F116单元,200000,31.228176,121.490272,"['OG', 'DL', 'MIC', 'NCB']",False,城隍珠宝店,50555-275306,21:30:00,07:00:00
上海市,浦东新区国际航运金融中心大厦大堂浦东大道720号,200000,31.239899,121.524796,"['OG', 'DL']",False,航运金融大厦店,32722-138208,19:00:00,07:00:00
上海市,徐汇区世纪商贸长乐路989号,200000,31.215357,121.446991,"['OG', 'DL', 'MIC']",False,世纪商贸店,3493-153167,21:00:00,07:00:00
上海市,上海市浦东新区None民生路118弄,200000,31.24425,121.537145,"['OG', 'DL', 'PO']",False,滨江光合新座店,50024-272464,22:00:00,07:00:00
上海市,长宁区万都中心大厦一层S102、S106商铺兴义路8号,200051,31.205187,121.405239,"['OG', 'DL']",False,万都店,31850-114725,22:00:00,07:00:00
上海市,长宁区尚嘉中心(商场)地下第2层B1-B11仙霞路99 号,200030,31.205471,121.406641,"['OG', 'DL']",False,尚嘉中心店,18932-196425,22:00:00,10:00:00
上海市,上海市青浦区None盈港东路158号D-L310,200000,31.188423,121.302423,"['OG', 'MIC', 'NCB', 'PO']",False,国家会展中心3F店,26391-236385,19:00:00,09:00:00
上海市,长宁区碧瑶行政公寓延安西路1166号,200000,31.210177,121.428644,"['OG', 'DL']",False,碧瑶店,32174-128568,19:00:00,07:00:00
上海市,黄浦区永银大厦1F西藏南路218号,200000,31.224384,121.4805,"['OG', 'DL']",False,永银大厦店,18221-189126,20:00:00,07:00:00
上海市,上海市长宁区None番禺路1号裙房A2室-3,200052,31.210193,121.429833,"['OG', 'DL', 'MIC', 'PO']",False,番禺路店,49744-271087,21:00:00,07:00:00
上海市,Arriving Floor Hongqiao Airport T1Changning District,200000,31.193351,121.34618,['OG'],False,虹桥机场T1到达,55842-289247,00:00:00,07:00:00
上海市,上海市浦东新区None浦东大道850号,200000,31.240319,121.529225,"['OG', 'DL', 'PO']",False,航科大厦店,52212-280726,19:00:00,07:00:00
苏州市,工业园区苏州科技文化艺术中心103商铺观枫街1号,215000,31.320527,120.703358,"['OG', 'DL', 'MIC']",False,苏州科文中心店,32443-129625,22:00:00,09:30:00
上海市,黄浦区人民坊淮海中路835号1-3F,200020,31.218058,121.462315,"['OG', 'DL']",False,人民坊店,19077-198384,22:00:00,07:00:00
上海市,上海市长宁区None娄山关路55号2幢1层106单元,200051,31.203016,121.402527,"['OG', 'DL', 'PO']",False,新虹桥大厦店,53495-285683,19:00:00,07:00:00
上海市,徐汇区None海中路1008号,200000,31.216463,121.457775,"['OG', 'DL']",False,襄阳公园店,15499-162386,22:00:00,07:00:00
Shanghai,"No.937,M.Huaihai Rd",200000,31.216913,121.459732,"['OG', 'DL']",False,美臣店,35005-20222,23:00:00,07:00:00
上海市,卢湾区新天地太仓路181弄18号楼,200000,31.22102,121.474365,"['OG', 'DL', 'MIC', 'NCB']",False,新天地店,35008-28367,02:30:00,06:30:00
上海市,雁荡路99号,200000,31.2194,121.470047,"['OG', 'DL']",False,雁荡路店,21830-215905,21:00:00,07:00:00
上海市,长宁区星空生活广场虹桥路1665号A-104、A-105单元,200000,31.200234,121.392663,"['OG', 'DL']",False,星空广场店,22217-218504,22:00:00,06:30:00
Shanghai,No. 100 Yu Yuan Road,200000,31.226062,121.492067,"['OG', 'DL']",False,豫园九曲桥店,35006-28956,21:00:00,07:00:00
上海市,黄浦区None中山东二路531号B11室,200000,31.227956,121.498068,"['OG', 'DL']",False,十六铺店,27664-248309,21:30:00,09:00:00
上海市,上海市徐汇区徐汇区淮海中路999号LG2层236室,200000,31.215531,121.457133,"['OG', 'DL']",False,环贸广场LG2店,48188-262006,23:00:00,07:30:00
上海市,长宁区世贸商城延安西路2299号,200000,31.201939,121.402054,"['OG', 'DL', 'MIC', 'PO']",False,世贸商城店,35032-92141,21:00:00,07:00:00
上海市,黄浦区豫园豫园路100号（和丰楼）东侧,200000,31.225837,121.492182,"['OG', 'DL']",False,豫园和丰楼店,31510-108493,21:00:00,07:00:00
上海市,浦东新区南洋商业银行大厦世纪大道800号,200000,31.233055,121.514549,"['OG', 'DL']",False,南洋商业银行大厦店,16534-172664,21:00:00,07:00:00
上海市,徐汇区环贸广场淮海中路999号,200000,31.215305,121.458435,"['OG', 'DL']",False,环贸广场办公楼店,16965-177305,20:00:00,07:00:00
苏州市,江苏省苏州市苏州星云汇生活广场1层L01-31-A单元相城区阳澄湖中路99号,215000,31.365133,120.635373,"['OG', 'DL', 'PO']",False,苏州阳澄湖中路店,47839-259327,22:00:00,08:00:00
上海市,黄浦区企业天地二期湖滨路150号L1-E05、L2-E06单元,200000,31.220508,121.478727,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",True,湖滨道店,23040-227187,22:00:00,07:00:00
上海市,徐汇区爱美高大厦1F-103室淮海中路1325号,200000,31.212307,121.450043,"['OG', 'DL', 'MIC']",False,爱美高大厦店,32654-134952,22:00:00,07:00:00
上海市,浦东新区世界广场浦东南路855号1D,200000,31.232181,121.514932,"['OG', 'DL']",False,世界广场店,25313-240226,21:00:00,07:00:00
上海市,长宁区美丽华花园水城南路85号,200000,31.19837,121.392479,"['OG', 'DL', 'PO']",False,美丽华花园店,30950-103154,22:00:00,06:30:00
上海市,上海市浦东新区10楼张扬路501号,200120,31.231126,121.51293,['OG'],False,八佰伴10F影城店,52652-282286,22:30:00,09:30:00
上海市,浦东新区None张杨路3611弄2号212、213、214、217、218室,200000,31.256519,121.579666,"['OG', 'DL']",False,金桥国际店,23326-229144,22:00:00,07:00:00
上海市,浦东新区申江路1500号,,31.27752,121.62493,['OG'],False,上海通用汽车店,28164-249984,18:30:00,07:30:00
上海市,上海市浦东新区世纪大道826号，第1层0None9单元,200000,31.231361,121.515623,"['OG', 'DL', 'MIC', 'RC']",False,上海陆家嘴金融广场,58048-292109,21:30:00,07:00:00
上海市,上海市黄浦区None中山东二路600号1幢1楼东侧,200000,31.225594,121.498512,"['OG', 'PO']",False,外滩金融中心办公楼店,47507-252450,19:30:00,07:00:00
Shanghai,"No.519,Xinhua Rd",200000,31.204105,121.422882,"['OG', 'DL', 'PO']",False,新华路店,30800-101018,22:00:00,07:00:00
上海市,卢湾区瑞金二路瑞金二路101－107号,200000,31.21513,121.465202,"['OG', 'DL']",False,瑞金路店,30672-100308,22:00:00,07:00:00
上海市,黄浦区L138和L140单元河南南路489号,200000,31.22245,121.490089,"['OG', 'DL']",False,香港名都店,22146-217964,22:00:00,07:00:00
上海市,上海市浦东新区南泉北路429号2楼201,200000,31.231211,121.5166,"['OG', 'DL']",False,上海泰康保险大厦店,59159-293373,18:00:00,07:00:00
上海市,上海市浦东新区浦东南路899号511B单None元,200000,31.230887,121.515947,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",False,上海陆家嘴中心店,59549-293757,22:00:00,10:00:00
上海市,上海市浦东新区None张杨路3918号1楼03室，2楼03室,200000,31.256103,121.581202,"['OG', 'DL']",False,久金购物中心店,24982-239305,22:00:00,07:00:00
上海市,上海市浦东新区None金高路1757号101-A室,200000,31.269262,121.610196,"['OG', 'DL', 'PO']",False,金桥佳邻坊店,47067-256554,22:00:00,07:00:00
上海市,长宁区东银中心红宝石路500号1F-106,200000,31.198166,121.399399,"['OG', 'DL', 'MIC', 'PO']",False,东银中心店,15671-164384,20:00:00,07:00:00
上海市,上海市黄浦区None思南路50号,200000,31.215081,121.467564,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'RC', 'SBB']",True,思南公馆店,28820-251207,22:00:00,07:00:00
上海市,浦东新区翡翠商都长岛路1160-1号,,31.260935,121.592495,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,长岛路店,26543-244285,22:00:00,07:00:00
上海市,上海市长宁区8号楼1层111室番禺路381号,200052,31.204474,121.430137,"['OG', 'DL', 'MIC']",False,幸福里店,28416-250544,22:00:00,07:00:00
Shanghai,"No.1568,Huashan Rd",200000,31.205267,121.433385,"['OG', 'DL']",False,南丰大厦店,31351-105085,22:00:00,07:00:00
上海市,上海市浦东新区None张杨路2389弄,200000,31.24418,121.555209,"['OG', 'DL', 'PO']",False,置汇旭辉广场店,54273-286543,22:00:00,07:00:00
上海市,卢湾区轻科大厦汾阳路138号1楼03单元,200000,31.209843,121.45298,"['OG', 'DL']",False,汾阳路店,31365-107196,21:00:00,06:30:00
上海市,上海市徐汇区None淮海中路1555号1幢1楼A部位,200000,31.207667,121.444802,"['OG', 'DL']",False,上海图书馆店,54492-286731,20:30:00,08:30:00
上海市,黄浦区复兴广场复兴中路393号C103室,200000,31.215924,121.474756,"['OG', 'DL']",False,复兴广场店,23231-228627,22:00:00,07:00:00
苏州市,江苏省苏州市None相城区采莲路616号B1007,215000,31.366137,120.627528,"['OG', 'DL', 'PO']",False,苏州繁花邻里店,53471-285651,20:00:00,08:30:00
上海市,长宁区高岛屋虹桥路1438号,200000,31.197773,121.403717,"['OG', 'DL']",False,玛瑙路店,18222-188709,20:00:00,07:00:00
上海市,上海市浦东新区None金高路1882号第一层105单元,200000,31.266642,121.608688,"['OG', 'DL', 'MIC']",False,金桥太茂店,47614-258986,22:00:00,07:00:00
上海市,浦东新区None浦东南路1078号1楼09A室,200000,31.228425,121.515465,"['OG', 'DL']",False,中融广场店,24229-236238,22:00:00,07:00:00
上海市,上海市黄浦区None瑞金二路197号综合大楼一楼,200000,31.213398,121.468003,"['OG', 'DL']",False,瑞金医院综合大楼店,47452-258306,20:00:00,07:00:00
苏州市,相城区None嘉元路1060号的第一层的A003、A004、嘉09、嘉10单元,215000,31.370329,120.621298,"['OG', 'DL', 'PO']",False,苏州中翔时尚广场店,28871-251772,21:00:00,08:00:00
上海市,黄浦区None老太平弄100号,200000,31.223433,121.501389,"['OG', 'DL']",False,金外滩花园店,22743-224085,21:30:00,07:00:00
上海市,长宁区万豪大酒店A段101-1虹桥路2270,200000,31.191612,121.37675,"['OG', 'DL']",False,虹桥万豪店,32624-138813,21:30:00,06:30:00
上海市,上海市浦东新区None张杨路501号2F,200000,31.228441,121.516475,['OG'],False,八佰伴2F店,50067-272705,22:00:00,07:00:00
上海市,上海市长宁区None黄金城道776号1楼103室,200000,31.195953,121.399118,"['OG', 'DL', 'PO']",False,黄金城道店,27660-248310,22:00:00,07:00:00
上海市,浦东新区新大陆广场南泉北路588号S1-08,200000,31.22917,121.51886,"['OG', 'DL']",False,新大陆广场店,24151-235908,22:00:00,07:00:00
上海市,徐汇区1F武康路420号,200031,31.2048,121.437968,"['OG', 'BE', 'DL', 'NCB', 'RC']",False,武康路店,18673-194004,22:00:00,07:00:00
上海市,长宁区上海影城底层001号商铺新华路160号,200000,31.202454,121.429314,"['OG', 'DL']",False,上海影城店,31933-107315,22:00:00,07:30:00
上海市,上海市黄浦区盐城路58号,200000,31.21736,121.484093,"['OG', 'BE', 'DL', 'MIC', 'PO', 'SBB']",False,上海复兴荟店,59455-293689,22:00:00,07:00:00
上海市,浦东新区上海湾浦东南路1138号181-184,200000,31.22663,121.51363,"['OG', 'DL']",False,上海湾店,18339-189846,22:00:00,07:00:00
上海市,浦东新区永安金店101、201铺位张杨路655号,200000,31.228476,121.519709,"['OG', 'DL']",False,张杨路店,18333-189864,22:00:00,07:00:00
上海市,长宁区中山广场中山西路1065号104室,200000,31.198387,121.415222,"['OG', 'DL']",False,中山广场店,21112-209305,19:30:00,07:00:00
苏州市,江苏省苏州市1001室、1002室、1003室、1005室、1006室相城区御窑路66号,215000,31.37711,120.610597,"['OG', 'DL', 'PO']",False,苏州御窑路店,50112-273085,21:30:00,07:30:00
Shanghai,"No.20, Shuicheng nan Road",200000,31.193802,121.394455,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,古北店,35010-42542,22:30:00,06:30:00
上海市,浦东新区张杨路1553号,200000,31.234528,121.537264,"['OG', 'DL']",False,陆家嘴国际华城店,27423-247525,22:00:00,07:00:00
上海市,上海市黄浦区西藏南路758号101单元,200000,31.216054,121.484277,"['OG', 'DL']",False,上海前社店,58353-292529,20:00:00,07:00:00
上海市,浦东新区汤臣金融中心东方路710号,200000,31.229257,121.524293,"['OG', 'DL']",False,汤臣店,31667-110084,20:00:00,07:00:00
上海市,上海市浦东新区None世纪大道1229号1层04单元,200000,31.229987,121.527038,"['OG', 'DL']",False,世纪大都会1F店,49386-268784,20:00:00,07:00:00
上海市,上海浦东新区浦东新区世纪大道1217号B1层G59-B01-1-005\006,200000,31.22989,121.526847,"['OG', 'NCB', 'RC']",False,百联世纪购物中心B1店,48756-265075,22:00:00,07:00:00
苏州市,江苏省苏州市苏州黄埭中翔生活广场1层方046、1103单元相城区黄埭镇方桥路28号,215000,31.420865,120.560081,"['OG', 'DL', 'PO']",False,苏州黄埭中翔生活广场店,49238-267768,22:00:00,08:00:00
上海市,上海市黄浦区None瑞金二路197号门诊大楼一楼,200000,31.210506,121.467001,"['OG', 'DL']",False,瑞金医院门诊大楼店,47215-257225,18:00:00,07:00:00
上海市,长宁区None淮海西路280号101室,,31.200262,121.429089,"['OG', 'DL']",False,淮海花园店,27076-246484,22:00:00,07:00:00
上海市,浦东新区陆家嘴公馆张杨路1550号,200000,31.234846,121.541503,"['OG', 'DL']",False,陆家嘴公馆店,21629-213765,22:00:00,07:00:00
上海市,上海市徐汇区None淮海西路1号第一层A单元,200030,31.201541,121.434933,"['OG', 'DL']",False,淮海西路店,51805-279224,21:00:00,07:00:00
上海市,上海市浦东新区浦东新区福山路312号B1层07单元,200000,31.229555,121.527685,['OG'],False,世纪大都会B1店,27339-247291,22:00:00,07:00:00
上海市,建国中路8-10号,200000,31.210878,121.471108,"['OG', 'DL']",False,8号桥一期8号楼店,20194-204147,21:30:00,07:00:00
上海市,上海市浦东新区None东方路796号153 173单元,200000,31.227941,121.524764,"['OG', 'DL', 'MIC', 'NCB', 'RC']",False,96广场店,49309-268028,22:00:00,07:00:00
上海市,上海市黄浦区建国东路355号None一层L101室,200000,31.212248,121.476675,"['OG', 'DL', 'MIC', 'RC', 'SBB']",False,中海环宇荟店,56770-290720,22:00:00,07:00:00
上海市,"上海市浦东新区None枣庄路805,807号",200000,31.25016,121.581449,"['OG', 'DL', 'PO']",False,金杨第一商城店,50590-275484,22:00:00,07:00:00
上海市,浦东新区紫金山大酒店（江苏大厦）崂山路526号一层大堂区域,200000,31.227268,121.52345,"['OG', 'DL']",False,江苏大厦店,22148-218049,21:30:00,07:00:00
上海市,上海市徐汇区徐汇区华山路1954号包兆龙图书馆一层,200000,31.199876,121.432568,"['OG', 'DL']",False,上海交通大学店,47221-256948,22:00:00,07:00:00
上海市,上海市浦东新区None世纪大道1192号世纪汇广场 LG1层002号,200000,31.228002,121.527208,['OG'],False,世纪汇广场店,52644-282287,22:00:00,07:00:00
上海市,长宁区新淮海坊海西路676号1层01室,200000,31.197037,121.422516,"['OG', 'DL']",False,新淮海坊店,17451-182007,22:00:00,07:00:00
上海市,上海市徐汇区None建国西路258号,200031,31.205871,121.459759,"['OG', 'BE', 'DL', 'MIC', 'NCB', 'PO', 'SBB']",False,嘉御庭店,54322-286592,22:00:00,07:00:00
苏州市,工业园区邻瑞广场西华林街88号,215000,31.29701,120.7181,"['OG', 'DL', 'MIC', 'PO']",False,苏州邻瑞广场店,19401-201206,22:00:00,07:30:00
上海市,浦东新区None潍坊西路92号,200000,31.222529,121.515948,"['OG', 'DL']",False,潍坊西路店,24375-237267,22:00:00,07:00:00
上海市,上海市徐汇区None淮海西路555号1楼103单元淮海西路555号1楼103单元,200000,31.195821,121.423113,"['OG', 'DL']",False,汇京国际广场店,49635-270364,22:00:00,07:00:00
上海市,上海市闵行区None虹梅路3188－1号,200000,31.188114,121.387444,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,虹梅路店,35041-95166,22:30:00,06:30:00
上海市,黄浦区日月光广场一层1F-A08单元徐家汇路618号,200000,31.207253,121.467891,"['OG', 'DL']",False,日月光店,15312-160108,22:00:00,07:00:00
上海市,上海市黄浦区None徐家汇路268号1F-07/08,200000,31.209573,121.476712,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,凯德晶萃店,51461-276948,22:00:00,07:00:00
上海市,上海市浦东新区None羽山路116-118号,200000,31.230064,121.538265,"['OG', 'DL', 'MIC', 'NCB', 'PO']",False,羽山路店,52215-280724,22:00:00,07:00:00
上海市,黄浦区永业公寓徐家汇路193-199号,200000,31.208879,121.476897,"['OG', 'DL']",False,永业公寓店,21246-210305,22:00:00,07:00:00
上海市,上海市徐汇区None华山路2038号1楼007室,200000,31.197882,121.436763,"['OG', 'DL']",False,徐汇百联店,51755-279027,22:00:00,07:00:00
苏州市,江苏省苏州市昆山市None淀山湖镇中市路312号,215000,31.184304,121.023083,"['OG', 'DL']",False,苏州昆山淀山湖中市路店,56666-290593,21:00:00,07:30:00
上海市,上海市闵行区None虹许路538号14幢,200000,31.187804,121.393148,"['OG', 'DL', 'PO']",False,尼克互盛大楼店,49878-271625,19:00:00,07:00:00
上海市,上海市黄浦区None徐家汇路608号1F A-1,200000,31.205739,121.468782,"['OG', 'DL']",False,日月光办公楼店,49032-266624,19:00:00,07:00:00
苏州市,工业园区星湖街1205号None101室、102-1室,215000,31.291071,120.724264,"['OG', 'DL']",False,苏州星湖街店,28817-251209,22:00:00,07:30:00
上海市,黄浦区黄浦新苑西藏南路1130号,200000,31.210724,121.486157,"['OG', 'DL', 'MIC']",False,黄浦新苑店,23777-233446,22:00:00,07:00:00
上海市,浦东新区金海路1000号None19幢楼一层101室,,31.263531,121.620816,"['OG', 'DL']",False,金领之都店,26870-245747,18:30:00,07:00:00
上海市,徐汇区好望角酒店肇嘉浜路500号,200000,31.201441,121.454231,"['OG', 'DL']",False,好望角店,22851-224947,22:00:00,07:00:00
上海市,黄浦区明珠大酒店大堂肇嘉浜路212号,200020,31.203688,121.462502,"['OG', 'DL']",False,明珠店,8097-151366,22:00:00,07:00:00
苏州市,江苏省苏州市三层A-#03-32单元工业园区星港街西苏州中心广场5幢,215000,31.318495,120.678804,"['OG', 'DL', 'PO']",False,苏州中心3F店,52218-280733,22:00:00,10:00:00
